Date,Price,
24/02/2016,177.179993,
25/02/2016,177.699997,
25/02/2016,179.309998,
26/02/2016,180.199997,
26/02/2016,178.979996,
29/02/2016,178.940002,
29/02/2016,177.380005,
01/03/2016,178.839996,
01/03/2016,181.75,
02/03/2016,181.360001,
02/03/2016,182.520004,
03/03/2016,182.270004,
03/03/2016,183.190002,
04/03/2016,183.449997,
04/03/2016,183.779999,
07/03/2016,182.850006,
07/03/2016,183.979996,
08/03/2016,182.830002,
08/03/2016,181.910004,
09/03/2016,182.850006,
09/03/2016,182.910004,
10/03/2016,183.380005,
10/03/2016,183.009995,
11/03/2016,184.570007,
11/03/2016,185.979996,
14/03/2016,185.399994,
14/03/2016,185.699997,
15/03/2016,184.699997,
15/03/2016,185.460007,
16/03/2016,184.880005,
16/03/2016,186.570007,
17/03/2016,186.419998,
17/03/2016,187.75,
18/03/2016,188.350006,
18/03/2016,188.449997,
21/03/2016,187.179993,
21/03/2016,187.729996,
22/03/2016,186.889999,
22/03/2016,187.630005,
23/03/2016,187.179993,
23/03/2016,186.429993,
24/03/2016,185.25,
24/03/2016,186.300003,
28/03/2016,186.759995,
28/03/2016,186.429993,
29/03/2016,185.990005,
29/03/2016,188.220001,
30/03/2016,189.169998,
30/03/2016,189.009995,
31/03/2016,188.850006,
31/03/2016,188.559998,
01/04/2016,187.399994,
01/04/2016,189.770004,
04/04/2016,189.740005,
04/04/2016,189.169998,
05/04/2016,187.740005,
05/04/2016,187.25,
06/04/2016,187.389999,
06/04/2016,189.289993,
07/04/2016,188.169998,
07/04/2016,187.059998,
08/04/2016,188.309998,
08/04/2016,187.570007,
11/04/2016,188.259995,
11/04/2016,187.080002,
12/04/2016,187.289993,
12/04/2016,188.899994,
13/04/2016,189.880005,
13/04/2016,190.789993,
14/04/2016,190.839996,
14/04/2016,190.770004,
15/04/2016,190.800003,
15/04/2016,190.559998,
18/04/2016,189.990005,
18/04/2016,191.940002,
19/04/2016,192.360001,
19/04/2016,192.520004,
20/04/2016,192.600006,
20/04/2016,192.679993,
21/04/2016,192.699997,
21/04/2016,191.610001,
22/04/2016,191.300003,
22/04/2016,191.660004,
25/04/2016,191.070007,
25/04/2016,191.350006,
26/04/2016,191.720001,
26/04/2016,191.630005,
27/04/2016,191.210007,
27/04/2016,192.029999,
28/04/2016,191.220001,
28/04/2016,190.300003,
29/04/2016,189.619995,
29/04/2016,189.220001,
02/05/2016,189.809998,
02/05/2016,190.729996,
03/05/2016,189.440002,
03/05/2016,189.100006,
04/05/2016,187.990005,
04/05/2016,187.990005,
05/05/2016,188.570007,
05/05/2016,187.970001,
06/05/2016,187.210007,
06/05/2016,188.649994,
09/05/2016,188.550003,
09/05/2016,188.850006,
10/05/2016,189.610001,
10/05/2016,191.190002,
11/05/2016,190.710007,
11/05/2016,189.399994,
12/05/2016,190.139999,
12/05/2016,189.509995,
13/05/2016,189.100006,
13/05/2016,187.759995,
16/05/2016,187.979996,
16/05/2016,189.630005,
17/05/2016,189.350006,
17/05/2016,187.960007,
18/05/2016,187.5,
18/05/2016,187.929993,
19/05/2016,187.149994,
19/05/2016,187.320007,
20/05/2016,187.970001,
20/05/2016,188.490005,
23/05/2016,188.479996,
23/05/2016,188.240005,
24/05/2016,189.130005,
24/05/2016,190.630005,
25/05/2016,191.380005,
25/05/2016,191.929993,
26/05/2016,192.139999,
26/05/2016,192.020004,
27/05/2016,192.190002,
27/05/2016,192.770004,
31/05/2016,193.160004,
31/05/2016,192.539993,
01/06/2016,191.880005,
01/06/2016,192.899994,
02/06/2016,192.449997,
02/06/2016,193.479996,
03/06/2016,192.850006,
03/06/2016,192.919998,
06/06/2016,193.289993,
06/06/2016,193.850006,
07/06/2016,194.050003,
07/06/2016,194.199997,
08/06/2016,194.339996,
08/06/2016,194.839996,
09/06/2016,194.020004,
09/06/2016,194.539993,
10/06/2016,193.070007,
10/06/2016,192.669998,
13/06/2016,192.029999,
13/06/2016,191.220001,
14/06/2016,190.830002,
14/06/2016,190.800003,
15/06/2016,191.259995,
15/06/2016,190.520004,
16/06/2016,189.600006,
16/06/2016,191.139999,
17/06/2016,191.100006,
17/06/2016,190.429993,
20/06/2016,192.559998,
20/06/2016,191.649994,
21/06/2016,191.149994,
21/06/2016,191.240005,
22/06/2016,191.449997,
22/06/2016,190.919998,
23/06/2016,192.520004,
23/06/2016,193.389999,
24/06/2016,187,
24/06/2016,186.339996,
27/06/2016,185.059998,
27/06/2016,183.050003,
28/06/2016,184.869995,
28/06/2016,186.429993,
29/06/2016,187.949997,
29/06/2016,189.639999,
30/06/2016,190.130005,
30/06/2016,192.199997,
01/07/2016,192.089996,
01/07/2016,192.600006,
05/07/2016,191.729996,
05/07/2016,191.25,
06/07/2016,190.710007,
06/07/2016,192.380005,
07/07/2016,192.559998,
07/07/2016,192.25,
08/07/2016,193.630005,
08/07/2016,195.169998,
11/07/2016,195.619995,
11/07/2016,195.850006,
12/07/2016,196.839996,
12/07/2016,197.229996,
13/07/2016,197.690002,
13/07/2016,197.160004,
14/07/2016,198.580002,
14/07/2016,198.309998,
15/07/2016,198.929993,
15/07/2016,198.009995,
18/07/2016,198.149994,
18/07/2016,198.580002,
19/07/2016,198.130005,
19/07/2016,198.360001,
20/07/2016,198.919998,
20/07/2016,199.160004,
21/07/2016,199.070007,
21/07/2016,198.410004,
22/07/2016,198.619995,
22/07/2016,199.330002,
25/07/2016,199.100006,
25/07/2016,198.850006,
26/07/2016,198.699997,
26/07/2016,198.839996,
27/07/2016,199.289993,
27/07/2016,198.710007,
28/07/2016,198.490005,
28/07/2016,198.929993,
29/07/2016,198.630005,
29/07/2016,199.279999,
01/08/2016,199.330002,
01/08/2016,199.050003,
02/08/2016,198.789993,
02/08/2016,197.809998,
03/08/2016,197.740005,
03/08/2016,198.380005,
04/08/2016,198.5,
04/08/2016,198.570007,
05/08/2016,199.339996,
05/08/2016,200.169998,
08/08/2016,200.410004,
08/08/2016,200.070007,
09/08/2016,200.190002,
09/08/2016,200.199997,
10/08/2016,200.339996,
10/08/2016,199.690002,
11/08/2016,200.309998,
11/08/2016,200.669998,
12/08/2016,200.320007,
12/08/2016,200.470001,
15/08/2016,200.889999,
15/08/2016,201.050003,
16/08/2016,200.610001,
16/08/2016,200.009995,
17/08/2016,200.050003,
17/08/2016,200.339996,
18/08/2016,200.369995,
18/08/2016,200.820007,
19/08/2016,200.339996,
19/08/2016,200.539993,
22/08/2016,200.300003,
22/08/2016,200.520004,
23/08/2016,201.179993,
23/08/2016,200.889999,
24/08/2016,200.779999,
24/08/2016,199.919998,
25/08/2016,199.479996,
25/08/2016,199.759995,
26/08/2016,199.960007,
26/08/2016,199.380005,
29/08/2016,199.529999,
29/08/2016,200.389999,
30/08/2016,200.279999,
30/08/2016,200.009995,
31/08/2016,199.699997,
31/08/2016,199.520004,
01/09/2016,199.5,
01/09/2016,199.479996,
02/09/2016,200.410004,
02/09/2016,200.369995,
06/09/2016,200.690002,
06/09/2016,201,
07/09/2016,200.820007,
07/09/2016,200.990005,
08/09/2016,200.619995,
08/09/2016,200.520004,
09/09/2016,199.080002,
09/09/2016,195.679993,
12/09/2016,194.880005,
12/09/2016,198.479996,
13/09/2016,196.25,
13/09/2016,194.779999,
14/09/2016,194.830002,
14/09/2016,194.660004,
15/09/2016,194.509995,
15/09/2016,196.660004,
16/09/2016,196.020004,
16/09/2016,195.889999,
19/09/2016,196.630005,
19/09/2016,195.949997,
20/09/2016,196.860001,
20/09/2016,195.970001,
21/09/2016,196.690002,
21/09/2016,198.169998,
22/09/2016,199.259995,
22/09/2016,199.360001,
23/09/2016,198.979996,
23/09/2016,198.289993,
26/09/2016,197.470001,
26/09/2016,196.710007,
27/09/2016,196.529999,
27/09/2016,197.910004,
28/09/2016,198.179993,
28/09/2016,198.979996,
29/09/2016,198.710007,
29/09/2016,197.110001,
30/09/2016,198.009995,
30/09/2016,198.690002,
03/10/2016,198.179993,
03/10/2016,198.059998,
04/10/2016,198.25,
04/10/2016,197.139999,
05/10/2016,197.770004,
05/10/2016,197.960007,
06/10/2016,197.740005,
06/10/2016,198.190002,
07/10/2016,198.419998,
07/10/2016,197.460007,
10/10/2016,197.460007,
10/10/2016,198.369995,
11/10/2016,198,
11/10/2016,195.960007,
12/10/2016,196.119995,
12/10/2016,196.210007,
13/10/2016,194.830002,
13/10/2016,195.580002,
14/10/2016,196.649994,
14/10/2016,195.630005,
17/10/2016,195.639999,
17/10/2016,195.050003,
18/10/2016,196.699997,
18/10/2016,196.199997,
19/10/2016,196.490005,
19/10/2016,196.740005,
20/10/2016,196.369995,
20/10/2016,196.419998,
21/10/2016,195.539993,
21/10/2016,196.470001,
24/10/2016,197.369995,
24/10/2016,197.270004,
25/10/2016,197.130005,
25/10/2016,196.710007,
26/10/2016,195.759995,
26/10/2016,196.270004,
27/10/2016,197.039993,
27/10/2016,195.75,
28/10/2016,195.710007,
28/10/2016,195.130005,
31/10/2016,195.490005,
31/10/2016,195.130005,
01/11/2016,195.520004,
01/11/2016,193.770004,
02/11/2016,193.419998,
02/11/2016,192.490005,
03/11/2016,192.789993,
03/11/2016,191.740005,
04/11/2016,191.800003,
04/11/2016,191.479996,
07/11/2016,194.169998,
07/11/2016,195.679993,
08/11/2016,195.309998,
08/11/2016,196.580002,
09/11/2016,194.940002,
09/11/2016,198.679993,
10/11/2016,199.529999,
10/11/2016,199.139999,
11/11/2016,198.419998,
11/11/2016,198.770004,
14/11/2016,199.300003,
14/11/2016,198.800003,
15/11/2016,199.289993,
15/11/2016,200.410004,
16/11/2016,199.779999,
16/11/2016,200.070007,
17/11/2016,200.210007,
17/11/2016,201.020004,
18/11/2016,201.160004,
18/11/2016,200.660004,
21/11/2016,201.25,
21/11/2016,202.139999,
22/11/2016,202.580002,
22/11/2016,202.509995,
23/11/2016,202.139999,
23/11/2016,202.690002,
25/11/2016,203.080002,
25/11/2016,203.5,
28/11/2016,203.070007,
28/11/2016,202.539993,
29/11/2016,202.509995,
29/11/2016,202.860001,
30/11/2016,203.529999,
30/11/2016,202.399994,
01/12/2016,202.679993,
01/12/2016,201.610001,
02/12/2016,201.699997,
02/12/2016,201.75,
05/12/2016,202.639999,
05/12/2016,202.910004,
06/12/2016,203.169998,
06/12/2016,203.619995,
07/12/2016,203.449997,
07/12/2016,206.199997,
08/12/2016,206.25,
08/12/2016,206.740005,
09/12/2016,207.020004,
09/12/2016,208,
12/12/2016,207.919998,
12/12/2016,207.770004,
13/12/2016,208.529999,
13/12/2016,209.190002,
14/12/2016,208.839996,
14/12/2016,207.460007,
15/12/2016,207.720001,
15/12/2016,208.229996,
16/12/2016,208.820007,
16/12/2016,207.869995,
19/12/2016,208.100006,
19/12/2016,208.339996,
20/12/2016,208.919998,
20/12/2016,209.139999,
21/12/2016,209.059998,
21/12/2016,208.570007,
22/12/2016,207.160004,
22/12/2016,207.009995,
23/12/2016,206.979996,
23/12/2016,207.190002,
27/12/2016,207.479996,
27/12/2016,207.699997,
28/12/2016,208,
28/12/2016,206.059998,
29/12/2016,206.100006,
29/12/2016,206.020004,
30/12/2016,206.369995,
30/12/2016,205.309998,
03/01/2017,206.679993,
03/01/2017,206.740005,
04/01/2017,207.199997,
04/01/2017,207.960007,
05/01/2017,207.75,
05/01/2017,207.800003,
06/01/2017,207.990005,
06/01/2017,208.610001,
09/01/2017,208.339996,
09/01/2017,207.949997,
10/01/2017,207.899994,
10/01/2017,207.919998,
11/01/2017,207.839996,
11/01/2017,208.509995,
12/01/2017,207.970001,
12/01/2017,208.050003,
13/01/2017,208.179993,
13/01/2017,208.460007,
17/01/2017,207.789993,
17/01/2017,207.720001,
18/01/2017,208.009995,
18/01/2017,208.160004,
19/01/2017,208.270004,
19/01/2017,207.460007,
20/01/2017,208.139999,
20/01/2017,208.130005,
23/01/2017,207.839996,
23/01/2017,207.649994,
24/01/2017,207.860001,
24/01/2017,208.970001,
25/01/2017,209.979996,
25/01/2017,210.710007,
26/01/2017,210.649994,
26/01/2017,210.550003,
27/01/2017,210.649994,
27/01/2017,210.25,
30/01/2017,209.479996,
30/01/2017,208.979996,
31/01/2017,208.339996,
31/01/2017,208.970001,
01/02/2017,209.619995,
01/02/2017,209,
02/02/2017,208.589996,
02/02/2017,209.089996,
03/02/2017,210.080002,
03/02/2017,210.639999,
06/02/2017,210.119995,
06/02/2017,210.199997,
07/02/2017,210.649994,
07/02/2017,210.25,
08/02/2017,210.25,
08/02/2017,210.520004,
09/02/2017,210.520004,
09/02/2017,211.720001,
10/02/2017,212.130005,
10/02/2017,212.570007,
13/02/2017,213.110001,
13/02/2017,213.699997,
14/02/2017,213.550003,
14/02/2017,214.589996,
15/02/2017,214.339996,
15/02/2017,215.679993,
16/02/2017,215.740005,
16/02/2017,215.509995,
17/02/2017,214.839996,
17/02/2017,215.839996,
21/02/2017,216.320007,
21/02/2017,217.110001,
22/02/2017,216.720001,
22/02/2017,217.009995,
23/02/2017,217.539993,
23/02/2017,217.130005,
24/02/2017,216.220001,
24/02/2017,217.389999,
27/02/2017,217.320007,
27/02/2017,217.710007,
28/02/2017,217.339996,
28/02/2017,217.070007,
01/03/2017,218.899994,
01/03/2017,220.149994,
02/03/2017,219.990005,
02/03/2017,218.860001,
03/03/2017,218.699997,
03/03/2017,218.979996,
06/03/2017,218.070007,
06/03/2017,218.300003,
07/03/2017,217.979996,
07/03/2017,217.639999,
08/03/2017,217.949997,
08/03/2017,217.179993,
09/03/2017,217.330002,
09/03/2017,217.410004,
10/03/2017,218.550003,
10/03/2017,218.169998,
13/03/2017,218.179993,
13/03/2017,218.300003,
14/03/2017,217.770004,
14/03/2017,217.559998,
15/03/2017,218.130005,
15/03/2017,219.369995,
16/03/2017,219.610001,
16/03/2017,219,
17/03/2017,219.300003,
17/03/2017,218.559998,
20/03/2017,218.589996,
20/03/2017,218.369995,
21/03/2017,219,
21/03/2017,215.580002,
22/03/2017,214.580002,
22/03/2017,215.020004,
23/03/2017,214.800003,
23/03/2017,214.800003,
24/03/2017,215.139999,
24/03/2017,214.729996,
27/03/2017,212.869995,
27/03/2017,214.380005,
28/03/2017,214.160004,
28/03/2017,215.970001,
29/03/2017,215.720001,
29/03/2017,216.289993,
30/03/2017,216.169998,
30/03/2017,216.869995,
31/03/2017,216.559998,
31/03/2017,216.350006,
03/04/2017,216.509995,
03/04/2017,216.080002,
04/04/2017,215.710007,
04/04/2017,216.199997,
05/04/2017,216.889999,
05/04/2017,215.539993,
06/04/2017,215.710007,
06/04/2017,216.100006,
07/04/2017,215.860001,
07/04/2017,215.910004,
10/04/2017,216.059998,
10/04/2017,216.059998,
11/04/2017,215.630005,
11/04/2017,215.789993,
12/04/2017,215.490005,
12/04/2017,214.899994,
13/04/2017,214.5,
13/04/2017,213.470001,
17/04/2017,214,
17/04/2017,215.339996,
18/04/2017,214.550003,
18/04/2017,214.75,
19/04/2017,215.309998,
19/04/2017,214.279999,
20/04/2017,214.979996,
20/04/2017,216.029999,
21/04/2017,215.970001,
21/04/2017,215.399994,
24/04/2017,217.75,
24/04/2017,217.699997,
25/04/2017,218.410004,
25/04/2017,219.009995,
26/04/2017,218.960007,
26/04/2017,218.850006,
27/04/2017,219.199997,
27/04/2017,219.020004,
28/04/2017,219.330002,
28/04/2017,218.600006,
01/05/2017,219.160004,
01/05/2017,219.130005,
02/05/2017,219.289993,
02/05/2017,219.199997,
03/05/2017,218.779999,
03/05/2017,218.979996,
04/05/2017,219.270004,
04/05/2017,219.179993,
05/05/2017,219.559998,
05/05/2017,220.059998,
08/05/2017,220.130005,
08/05/2017,220.070007,
09/05/2017,220.289993,
09/05/2017,219.789993,
10/05/2017,219.759995,
10/05/2017,220.199997,
11/05/2017,219.740005,
11/05/2017,219.75,
12/05/2017,219.5,
12/05/2017,219.410004,
15/05/2017,219.880005,
15/05/2017,220.520004,
16/05/2017,220.880005,
16/05/2017,220.479996,
17/05/2017,218.610001,
17/05/2017,216.570007,
18/05/2017,216.330002,
18/05/2017,217.360001,
19/05/2017,217.880005,
19/05/2017,218.710007,
22/05/2017,219.259995,
22/05/2017,219.929993,
23/05/2017,220.309998,
23/05/2017,220.360001,
24/05/2017,220.639999,
24/05/2017,220.889999,
25/05/2017,221.429993,
25/05/2017,221.919998,
26/05/2017,221.759995,
26/05/2017,221.929993,
30/05/2017,221.559998,
30/05/2017,221.720001,
31/05/2017,222.039993,
31/05/2017,221.669998,
01/06/2017,222.139999,
01/06/2017,223.399994,
02/06/2017,223.479996,
02/06/2017,224.100006,
05/06/2017,223.990005,
05/06/2017,223.949997,
06/06/2017,223.369995,
06/06/2017,223.309998,
07/06/2017,223.690002,
07/06/2017,223.679993,
08/06/2017,223.820007,
08/06/2017,223.759995,
09/06/2017,224.119995,
09/06/2017,223.5,
12/06/2017,223.210007,
12/06/2017,223.410004,
13/06/2017,223.990005,
13/06/2017,224.5,
14/06/2017,224.820007,
14/06/2017,224.259995,
15/06/2017,222.860001,
15/06/2017,223.809998,
16/06/2017,224,
16/06/2017,223.869995,
19/06/2017,224.729996,
19/06/2017,225.699997,
20/06/2017,225.360001,
20/06/2017,224.220001,
21/06/2017,224.570007,
21/06/2017,224.130005,
22/06/2017,224.169998,
22/06/2017,224,
23/06/2017,223.119995,
23/06/2017,223.369995,
26/06/2017,224,
26/06/2017,223.440002,
27/06/2017,223.210007,
27/06/2017,221.660004,
28/06/2017,222.729996,
28/06/2017,223.619995,
29/06/2017,223.809998,
29/06/2017,221.690002,
30/06/2017,222.570007,
30/06/2017,222.059998,
03/07/2017,223.089996,
03/07/2017,222.550003,
05/07/2017,222.839996,
05/07/2017,222.940002,
06/07/2017,222.160004,
06/07/2017,220.940002,
07/07/2017,221.520004,
07/07/2017,222.339996,
10/07/2017,222.199997,
10/07/2017,222.570007,
11/07/2017,222.419998,
11/07/2017,222.399994,
12/07/2017,223.470001,
12/07/2017,224.070007,
13/07/2017,224.160004,
13/07/2017,224.449997,
14/07/2017,224.520004,
14/07/2017,225.470001,
17/07/2017,225.449997,
17/07/2017,225.5,
18/07/2017,225.130005,
18/07/2017,225.669998,
19/07/2017,225.979996,
19/07/2017,226.860001,
20/07/2017,227.130005,
20/07/2017,226.929993,
21/07/2017,226.360001,
21/07/2017,226.770004,
24/07/2017,226.669998,
24/07/2017,226.690002,
25/07/2017,227.509995,
25/07/2017,227.229996,
26/07/2017,227.570007,
26/07/2017,227.300003,
27/07/2017,227.75,
27/07/2017,227.029999,
28/07/2017,226.539993,
28/07/2017,226.770004,
31/07/2017,227.229996,
31/07/2017,226.639999,
01/08/2017,227.300003,
01/08/2017,227.149994,
02/08/2017,227.309998,
02/08/2017,227.279999,
03/08/2017,227.179993,
03/08/2017,226.880005,
04/08/2017,227.360001,
04/08/2017,227.259995,
07/08/2017,227.330002,
07/08/2017,227.630005,
08/08/2017,227.339996,
08/08/2017,227.179993,
09/08/2017,226.350006,
09/08/2017,227.050003,
10/08/2017,226.240005,
10/08/2017,223.929993,
11/08/2017,224.130005,
11/08/2017,224.229996,
14/08/2017,225.559998,
14/08/2017,226.429993,
15/08/2017,226.839996,
15/08/2017,226.449997,
16/08/2017,226.949997,
16/08/2017,226.809998,
17/08/2017,226.190002,
17/08/2017,223.279999,
18/08/2017,223.089996,
18/08/2017,222.869995,
21/08/2017,222.850006,
21/08/2017,223.139999,
22/08/2017,223.720001,
22/08/2017,225.399994,
23/08/2017,224.460007,
23/08/2017,224.630005,
24/08/2017,225.039993,
24/08/2017,224.110001,
25/08/2017,224.949997,
25/08/2017,224.600006,
28/08/2017,225.160004,
28/08/2017,224.679993,
29/08/2017,223.25,
29/08/2017,224.850006,
30/08/2017,224.860001,
30/08/2017,225.970001,
31/08/2017,226.630005,
31/08/2017,227.300003,
01/09/2017,227.759995,
01/09/2017,227.690002,
05/09/2017,227.100006,
05/09/2017,226.009995,
06/09/2017,226.759995,
06/09/2017,226.800003,
07/09/2017,227.130005,
07/09/2017,226.75,
08/09/2017,226.449997,
08/09/2017,226.399994,
11/09/2017,227.850006,
11/09/2017,228.869995,
12/09/2017,229.320007,
12/09/2017,229.710007,
13/09/2017,229.369995,
13/09/2017,229.850006,
14/09/2017,229.470001,
14/09/2017,229.770004,
15/09/2017,229.619995,
15/09/2017,230.089996,
18/09/2017,230.460007,
18/09/2017,230.490005,
19/09/2017,230.789993,
19/09/2017,230.770004,
20/09/2017,229.679993,
20/09/2017,229.720001,
21/09/2017,229.539993,
21/09/2017,229.070007,
22/09/2017,228.75,
22/09/2017,229.039993,
25/09/2017,228.820007,
25/09/2017,228.699997,
26/09/2017,229.089996,
26/09/2017,228.779999,
27/09/2017,229.529999,
27/09/2017,229.669998,
28/09/2017,229.360001,
28/09/2017,229.940002,
29/09/2017,229.910004,
29/09/2017,230.759995,
02/10/2017,231,
02/10/2017,231.729996,
03/10/2017,231.899994,
03/10/2017,232.199997,
04/10/2017,232.119995,
04/10/2017,232.520004,
05/10/2017,232.860001,
05/10/2017,233.899994,
06/10/2017,233.460007,
06/10/2017,233.679993,
09/10/2017,233.919998,
09/10/2017,233.270004,
10/10/2017,233.839996,
10/10/2017,233.860001,
11/10/2017,233.740005,
11/10/2017,234.240005,
12/10/2017,233.869995,
12/10/2017,233.880005,
13/10/2017,234.369995,
13/10/2017,234.139999,
16/10/2017,234.410004,
16/10/2017,234.509995,
17/10/2017,234.470001,
17/10/2017,234.660004,
18/10/2017,235.059998,
18/10/2017,234.869995,
19/10/2017,234.029999,
19/10/2017,234.990005,
20/10/2017,235.800003,
20/10/2017,236.160004,
23/10/2017,236.490005,
23/10/2017,235.300003,
24/10/2017,235.679993,
24/10/2017,235.630005,
25/10/2017,235.300003,
25/10/2017,234.5,
26/10/2017,235.100006,
26/10/2017,234.720001,
27/10/2017,235.630005,
27/10/2017,236.720001,
30/10/2017,235.630005,
30/10/2017,235.860001,
31/10/2017,236.259995,
31/10/2017,236.130005,
01/11/2017,237.029999,
01/11/2017,236.539993,
02/11/2017,236.449997,
02/11/2017,236.639999,
03/11/2017,236.830002,
03/11/2017,237.429993,
06/11/2017,237.240005,
06/11/2017,237.789993,
07/11/2017,237.889999,
07/11/2017,237.690002,
08/11/2017,237.410004,
08/11/2017,238.039993,
09/11/2017,236.729996,
09/11/2017,237.179993,
10/11/2017,236.720001,
10/11/2017,237.039993,
13/11/2017,236.330002,
13/11/2017,237.320007,
14/11/2017,236.440002,
14/11/2017,236.740005,
15/11/2017,235.740005,
15/11/2017,235.529999,
16/11/2017,236.520004,
16/11/2017,237.539993,
17/11/2017,237.169998,
17/11/2017,236.899994,
20/11/2017,237.119995,
20/11/2017,237.210007,
21/11/2017,238.059998,
21/11/2017,238.789993,
22/11/2017,238.860001,
22/11/2017,238.619995,
24/11/2017,239.119995,
24/11/2017,239.119995,
27/11/2017,239.190002,
27/11/2017,239.050003,
28/11/2017,239.589996,
28/11/2017,241.419998,
29/11/2017,241.600006,
29/11/2017,241.330002,
30/11/2017,242.300003,
30/11/2017,243.350006,
01/12/2017,243.25,
01/12/2017,242.899994,
04/12/2017,244.699997,
04/12/2017,242.639999,
05/12/2017,242.910004,
05/12/2017,241.779999,
06/12/2017,241.729996,
06/12/2017,241.770004,
07/12/2017,241.690002,
07/12/2017,242.570007,
08/12/2017,243.449997,
08/12/2017,243.889999,
11/12/2017,244.020004,
11/12/2017,244.679993,
12/12/2017,244.940002,
12/12/2017,245.100006,
13/12/2017,245.360001,
13/12/2017,245.039993,
14/12/2017,245.399994,
14/12/2017,244.070007,
15/12/2017,245.149994,
15/12/2017,246.119995,
18/12/2017,247.520004,
18/12/2017,247.649994,
19/12/2017,247.919998,
19/12/2017,246.75,
20/12/2017,247.720001,
20/12/2017,246.559998,
21/12/2017,247.220001,
21/12/2017,247.059998,
22/12/2017,247.089996,
22/12/2017,247.009995,
26/12/2017,245.660004,
26/12/2017,245.539993,
27/12/2017,245.710007,
27/12/2017,245.679993,
28/12/2017,246.130005,
28/12/2017,246.139999,
29/12/2017,246.759995,
29/12/2017,245.289993,
02/01/2018,246.149994,
02/01/2018,247.089996,
03/01/2018,247.240005,
03/01/2018,248.559998,
04/01/2018,249.270004,
04/01/2018,249.649994,
05/01/2018,250.460007,
05/01/2018,251.25,
08/01/2018,251.160004,
08/01/2018,251.770004,
09/01/2018,252.179993,
09/01/2018,252.300003,
10/01/2018,251.509995,
10/01/2018,251.869995,
11/01/2018,252.470001,
11/01/2018,253.729996,
12/01/2018,254.029999,
12/01/2018,255.410004,
16/01/2018,256.790009,
16/01/2018,254.479996,
17/01/2018,255.5,
17/01/2018,256.940002,
18/01/2018,256.839996,
18/01/2018,256.589996,
19/01/2018,257.149994,
19/01/2018,257.679993,
22/01/2018,257.450012,
22/01/2018,259.75,
23/01/2018,259.839996,
23/01/2018,260.339996,
24/01/2018,261.029999,
24/01/2018,260.209991,
25/01/2018,261.170013,
25/01/2018,260.329987,
26/01/2018,261.329987,
26/01/2018,263.359985,
29/01/2018,262.829987,
29/01/2018,261.540009,
30/01/2018,259.670013,
30/01/2018,258.75,
31/01/2018,259.829987,
31/01/2018,258.98999,
01/02/2018,258.290009,
01/02/2018,258.730011,
02/02/2018,257.369995,
02/02/2018,253.190002,
05/02/2018,251.259995,
05/02/2018,242.789993,
06/02/2018,238.800003,
06/02/2018,247.279999,
07/02/2018,246.710007,
07/02/2018,245.929993,
08/02/2018,246.25,
08/02/2018,236.789993,
09/02/2018,239.600006,
09/02/2018,240.440002,
12/02/2018,242.5,
12/02/2018,243.740005,
13/02/2018,242.630005,
13/02/2018,244.559998,
14/02/2018,243,
14/02/2018,247.759995,
15/02/2018,249.600006,
15/02/2018,250.970001,
16/02/2018,250.270004,
16/02/2018,250.940002,
20/02/2018,250,
20/02/2018,249.419998,
21/02/2018,249.860001,
21/02/2018,248.110001,
22/02/2018,249.169998,
22/02/2018,248.410004,
23/02/2018,249.820007,
23/02/2018,252.490005,
26/02/2018,253.559998,
26/02/2018,255.399994,
27/02/2018,255.630005,
27/02/2018,252.139999,
28/02/2018,253.369995,
28/02/2018,249.339996,
01/03/2018,249.529999,
01/03/2018,246.050003,
02/03/2018,244.240005,
02/03/2018,247.360001,
05/03/2018,246.020004,
05/03/2018,250.199997,
06/03/2018,251.220001,
06/03/2018,250.830002,
07/03/2018,248.539993,
07/03/2018,250.720001,
08/03/2018,251.399994,
08/03/2018,251.889999,
09/03/2018,253.399994,
09/03/2018,256.25,
12/03/2018,256.640015,
12/03/2018,256,
13/03/2018,257.200012,
13/03/2018,254.309998,
14/03/2018,255.330002,
14/03/2018,252.970001,
15/03/2018,253.550003,
15/03/2018,252.729996,
16/03/2018,253.229996,
16/03/2018,252.990005,
19/03/2018,252.25,
19/03/2018,249.610001,
20/03/2018,249.990005,
20/03/2018,250.050003,
21/03/2018,249.940002,
21/03/2018,249.470001,
22/03/2018,247.110001,
22/03/2018,243.270004,
23/03/2018,243.740005,
23/03/2018,238.089996,
26/03/2018,240.820007,
26/03/2018,243.529999,
27/03/2018,244.470001,
27/03/2018,239.309998,
28/03/2018,239.460007,
28/03/2018,238.639999,
29/03/2018,239.850006,
29/03/2018,242.080002,
02/04/2018,241.190002,
02/04/2018,236.479996,
03/04/2018,237.809998,
03/04/2018,239.479996,
04/04/2018,235.869995,
04/04/2018,242.240005,
05/04/2018,243.899994,
05/04/2018,243.990005,
06/04/2018,241.940002,
06/04/2018,238.619995,
09/04/2018,240.149994,
09/04/2018,239.589996,
10/04/2018,242.75,
10/04/2018,243.539993,
11/04/2018,242,
11/04/2018,242.25,
12/04/2018,243.710007,
12/04/2018,244.279999,
13/04/2018,245.839996,
13/04/2018,243.600006,
16/04/2018,245.270004,
16/04/2018,245.580002,
17/04/2018,247.419998,
17/04/2018,248.220001,
18/04/2018,248.660004,
18/04/2018,248.360001,
